"","Year","HEALTH_AUTHORITY","HOSPITAL_NAME","CATEGORY","WAITING","COMPLETED","COMPLETED_50TH_PERCENTILE","COMPLETED_90TH_PERCENTILE"
"6449",2017,"Northern","Bulkley Valley District Hospital","Female Reproductive System",20,81,5.475,15.4
"6450",2017,"Northern","Bulkley Valley District Hospital","General Procedures (Multiple Systems/Non-Specific)",0,22,3.85,13.65
"6451",2017,"Northern","Bulkley Valley District Hospital","Male Reproductive System",5,14,5.4,22.6
"6452",2017,"Northern","Bulkley Valley District Hospital","Musculoskeletal System",30,97,3.76666666666667,10.3333333333333
"6453",2017,"Northern","Bulkley Valley District Hospital","Skin and Soft Tissue System",15,58,2.85,6.675
"6454",2017,"Northern","Bulkley Valley District Hospital","Urinary System",17,42,5,17
"6455",2017,"Northern","Dawson Creek And District Hospital","All Procedures",462,978,12,31
"6456",2017,"Northern","Dawson Creek And District Hospital","Cardiovascular System",24,15,NA,NA
"6457",2017,"Northern","Dawson Creek And District Hospital","Digestive System",127,109,15.3,26.6333333333333
"6458",2017,"Northern","Dawson Creek And District Hospital","Ear, Nose, and Throat System",43,87,8.9,17.4
"6459",2017,"Northern","Dawson Creek And District Hospital","Endocrine System",0,5,NA,NA
"6460",2017,"Northern","Dawson Creek And District Hospital","Female Reproductive System",73,203,15.8,27.775
"6461",2017,"Northern","Dawson Creek And District Hospital","General Procedures (Multiple Systems/Non-Specific)",21,50,10.8,26.8
"6462",2017,"Northern","Dawson Creek And District Hospital","Male Reproductive System",29,28,4.8,19.7
"6463",2017,"Northern","Dawson Creek And District Hospital","Musculoskeletal System",165,459,10.0888888888889,25.5555555555556
"6464",2017,"Northern","Dawson Creek And District Hospital","Nervous System",5,5,NA,NA
"6465",2017,"Northern","Dawson Creek And District Hospital","Skin and Soft Tissue System",31,43,7.5,28.4
"6466",2017,"Northern","Dawson Creek And District Hospital","Urinary System",11,18,4.6,20
"6467",2017,"Northern","Fort Nelson General Hospital","All Procedures",0,8,0.2,1
"6468",2017,"Northern","Fort Nelson General Hospital","Ear, Nose, and Throat System",0,5,NA,NA
"6469",2017,"Northern","Fort Nelson General Hospital","Musculoskeletal System",0,5,NA,NA
"6470",2017,"Northern","Fort Nelson General Hospital","Skin and Soft Tissue System",0,15,NA,NA
"6471",2017,"Northern","Fort St John General Hospital","All Procedures",277,1212,4.6,24.6
"6472",2017,"Northern","Fort St John General Hospital","Cardiovascular System",0,10,NA,NA
"6473",2017,"Northern","Fort St John General Hospital","Digestive System",41,161,2.65,8.375
"6474",2017,"Northern","Fort St John General Hospital","Ear, Nose, and Throat System",21,121,5.05,12.4
"6475",2017,"Northern","Fort St John General Hospital","Eye and Vision System",149,315,15.8,38.1
"6476",2017,"Northern","Fort St John General Hospital","Female Reproductive System",33,289,4.075,10.425
"6477",2017,"Northern","Fort St John General Hospital","General Procedures (Multiple Systems/Non-Specific)",10,24,2.3,6.2
"6478",2017,"Northern","Fort St John General Hospital","Male Reproductive System",5,16,2.8,9.8
"6479",2017,"Northern","Fort St John General Hospital","Musculoskeletal System",35,143,3.16666666666667,10.7333333333333
"6480",2017,"Northern","Fort St John General Hospital","Nervous System",5,5,NA,NA
"6481",2017,"Northern","Fort St John General Hospital","Skin and Soft Tissue System",24,174,2.44,6.3
"6482",2017,"Northern","Fort St John General Hospital","Urinary System",5,15,7.6,18.5
"6483",2017,"Northern","G.R. Baker Memorial Hospital","All Procedures",226,1160,4.9,19
"6484",2017,"Northern","G.R. Baker Memorial Hospital","Cardiovascular System",5,27,3.05,7.65
"6485",2017,"Northern","G.R. Baker Memorial Hospital","Digestive System",35,221,4.8,10.46
"6486",2017,"Northern","G.R. Baker Memorial Hospital","Ear, Nose, and Throat System",112,399,6.225,20.225
"6487",2017,"Northern","G.R. Baker Memorial Hospital","Endocrine System",5,5,NA,NA
"6488",2017,"Northern","G.R. Baker Memorial Hospital","Eye and Vision System",0,5,NA,NA
"6489",2017,"Northern","G.R. Baker Memorial Hospital","Female Reproductive System",15,59,4.1,8.05
"6490",2017,"Northern","G.R. Baker Memorial Hospital","General Procedures (Multiple Systems/Non-Specific)",10,35,3.225,7.625
"6491",2017,"Northern","G.R. Baker Memorial Hospital","Male Reproductive System",0,5,NA,NA
"6492",2017,"Northern","G.R. Baker Memorial Hospital","Musculoskeletal System",33,143,11.8,26.8857142857143
"6493",2017,"Northern","G.R. Baker Memorial Hospital","Nervous System",5,5,5.1,28.7
"6494",2017,"Northern","G.R. Baker Memorial Hospital","Skin and Soft Tissue System",57,275,3.65714285714286,11.9285714285714
"6495",2017,"Northern","G.R. Baker Memorial Hospital","Urinary System",17,28,0.95,6.35
"6496",2017,"Northern","Kitimat General Hospital","All Procedures",96,630,3,9.2
"6497",2017,"Northern","Kitimat General Hospital","Cardiovascular System",0,6,3.6,4.2
"6498",2017,"Northern","Kitimat General Hospital","Digestive System",15,64,1.9,3.75
"6499",2017,"Northern","Kitimat General Hospital","Ear, Nose, and Throat System",0,44,1.9,6
"6500",2017,"Northern","Kitimat General Hospital","Female Reproductive System",5,10,NA,NA
"6501",2017,"Northern","Kitimat General Hospital","General Procedures (Multiple Systems/Non-Specific)",10,33,1.96666666666667,4.1
"6502",2017,"Northern","Kitimat General Hospital","Musculoskeletal System",85,418,4.45555555555556,8.94444444444444
"6503",2017,"Northern","Kitimat General Hospital","Skin and Soft Tissue System",18,84,2.35,5.5
"6504",2017,"Northern","Mills Memorial Hospital","All Procedures",541,2469,4.3,20
"6505",2017,"Northern","Mills Memorial Hospital","Cardiovascular System",0,10,NA,NA
"6506",2017,"Northern","Mills Memorial Hospital","Digestive System",52,187,4.9,8.8
"6507",2017,"Northern","Mills Memorial Hospital","Ear, Nose, and Throat System",48,360,3.6,9.12
"6508",2017,"Northern","Mills Memorial Hospital","Endocrine System",5,5,NA,NA
"6509",2017,"Northern","Mills Memorial Hospital","Eye and Vision System",309,1095,3.85,15
"6510",2017,"Northern","Mills Memorial Hospital","Female Reproductive System",39,179,5.075,10.35
"6511",2017,"Northern","Mills Memorial Hospital","General Procedures (Multiple Systems/Non-Specific)",17,121,3.53333333333333,9.5
"6512",2017,"Northern","Mills Memorial Hospital","Male Reproductive System",24,58,6.65,16.25
"6513",2017,"Northern","Mills Memorial Hospital","Musculoskeletal System",10,28,6.75,13.35
"6514",2017,"Northern","Mills Memorial Hospital","Skin and Soft Tissue System",15,113,3.55,10.425
"6515",2017,"Northern","Mills Memorial Hospital","Urinary System",79,358,4.8,10.5333333333333
"6516",2017,"Northern","Prince Rupert Regional Hospital","All Procedures",72,835,1.4,8
"6517",2017,"Northern","Prince Rupert Regional Hospital","Cardiovascular System",0,23,1.25,2.3
"6518",2017,"Northern","Prince Rupert Regional Hospital","Digestive System",10,138,0.875,3.525
"6519",2017,"Northern","Prince Rupert Regional Hospital","Ear, Nose, and Throat System",20,148,1.5,7.66666666666667
"6520",2017,"Northern","Prince Rupert Regional Hospital","Endocrine System",0,5,NA,NA
"6521",2017,"Northern","Prince Rupert Regional Hospital","Female Reproductive System",23,120,2.76666666666667,7.86666666666667
"6522",2017,"Northern","Prince Rupert Regional Hospital","General Procedures (Multiple Systems/Non-Specific)",5,34,0.666666666666667,2.56666666666667
"6523",2017,"Northern","Prince Rupert Regional Hospital","Male Reproductive System",0,8,1.6,4
"6524",2017,"Northern","Prince Rupert Regional Hospital","Musculoskeletal System",60,313,3.03,9.5
"6525",2017,"Northern","Prince Rupert Regional Hospital","Skin and Soft Tissue System",15,83,0.85,3.6
"6526",2017,"Northern","Prince Rupert Regional Hospital","Urinary System",5,5,NA,NA
"6527",2017,"Northern","St. John Hospital","All Procedures",166,542,7.7,20.4
"6528",2017,"Northern","St. John Hospital","Cardiovascular System",10,25,5.2,8.3
"6529",2017,"Northern","St. John Hospital","Digestive System",34,59,8.35,14.95
"6530",2017,"Northern","St. John Hospital","Ear, Nose, and Throat System",39,125,14.075,27.225
"6531",2017,"Northern","St. John Hospital","Eye and Vision System",0,5,NA,NA
"6532",2017,"Northern","St. John Hospital","Female Reproductive System",12,33,8.1,15.5
"6533",2017,"Northern","St. John Hospital","General Procedures (Multiple Systems/Non-Specific)",15,20,4.05,10.7
"6534",2017,"Northern","St. John Hospital","Male Reproductive System",14,45,7.5,13.4
"6535",2017,"Northern","St. John Hospital","Musculoskeletal System",81,206,9.6,18.975
"6536",2017,"Northern","St. John Hospital","Nervous System",5,5,NA,NA
"6537",2017,"Northern","St. John Hospital","Skin and Soft Tissue System",12,64,4.54,10.46
"6538",2017,"Northern","St. John Hospital","Urinary System",0,5,NA,NA
"6539",2017,"Northern","The University Hospital Of Northern British Columbia","All Procedures",2407,6536,10.1,35.4
"6540",2017,"Northern","The University Hospital Of Northern British Columbia","Cardiovascular System",39,141,8.6,18.56
"6541",2017,"Northern","The University Hospital Of Northern British Columbia","Digestive System",145,718,6.61666666666667,17.4333333333333
"6542",2017,"Northern","The University Hospital Of Northern British Columbia","Ear, Nose, and Throat System",108,392,11.12,26.44
"6543",2017,"Northern","The University Hospital Of Northern British Columbia","Endocrine System",5,22,5.9,17.5
"6544",2017,"Northern","The University Hospital Of Northern British Columbia","Eye and Vision System",905,1760,9.63333333333333,21.5
"6545",2017,"Northern","The University Hospital Of Northern British Columbia","Female Reproductive System",125,784,9.18,19.36
"6546",2017,"Northern","The University Hospital Of Northern British Columbia","General Procedures (Multiple Systems/Non-Specific)",37,208,5.23333333333333,13.2333333333333
"6547",2017,"Northern","The University Hospital Of Northern British Columbia","Male Reproductive System",40,157,5.2,10.6
"6548",2017,"Northern","The University Hospital Of Northern British Columbia","Musculoskeletal System",903,1639,12.5333333333333,29.0066666666667
"6549",2017,"Northern","The University Hospital Of Northern British Columbia","Nervous System",10,20,7.7,23.1
"6550",2017,"Northern","The University Hospital Of Northern British Columbia","Skin and Soft Tissue System",82,399,5.575,15.6
"6551",2017,"Northern","The University Hospital Of Northern British Columbia","Urinary System",69,330,4.66666666666667,10.0333333333333
"6552",2017,"Northern","Wrinch Memorial Hospital","All Procedures",17,122,1.4,7.9
"6553",2017,"Northern","Wrinch Memorial Hospital","Digestive System",5,5,NA,NA
"6554",2017,"Northern","Wrinch Memorial Hospital","Ear, Nose, and Throat System",7,104,1.3,6.1
"6555",2017,"Northern","Wrinch Memorial Hospital","Female Reproductive System",0,10,NA,NA
"6556",2017,"Northern","Wrinch Memorial Hospital","General Procedures (Multiple Systems/Non-Specific)",0,5,NA,NA
"6557",2017,"Northern","Wrinch Memorial Hospital","Male Reproductive System",5,0,NA,NA
"6558",2017,"Northern","Wrinch Memorial Hospital","Musculoskeletal System",10,10,NA,NA
"6559",2017,"Northern","Wrinch Memorial Hospital","Skin and Soft Tissue System",15,7,8,13.3
"6560",2017,"Provincial Health Services Authority","All Facilities","All Procedures",2136,8191,5.3,26.9
"6561",2017,"Provincial Health Services Authority","All Facilities","Cardiovascular System",13,109,3.7,14.7
"6562",2017,"Provincial Health Services Authority","All Facilities","Digestive System",142,395,4.52857142857143,14.9
"6563",2017,"Provincial Health Services Authority","All Facilities","Ear, Nose, and Throat System",369,1735,8.4625,28.3
"6564",2017,"Provincial Health Services Authority","All Facilities","Endocrine System",0,7,1,4.2
"6565",2017,"Provincial Health Services Authority","All Facilities","Eye and Vision System",250,532,8.95,24.8
"6566",2017,"Provincial Health Services Authority","All Facilities","Female Reproductive System",374,2380,3.68333333333333,12.7833333333333
"6567",2017,"Provincial Health Services Authority","All Facilities","General Procedures (Multiple Systems/Non-Specific)",126,819,3,12.8
"6568",2017,"Provincial Health Services Authority","All Facilities","Male Reproductive System",179,321,22.35,40.95
"6569",2017,"Provincial Health Services Authority","All Facilities","Musculoskeletal System",380,821,5.21,32.14
"6570",2017,"Provincial Health Services Authority","All Facilities","Nervous System",20,86,3.16666666666667,7.83333333333333
"6571",2017,"Provincial Health Services Authority","All Facilities","Respiratory System",5,16,0.7,7.6
"6572",2017,"Provincial Health Services Authority","All Facilities","Skin and Soft Tissue System",168,646,4.81666666666667,16.8333333333333
"6573",2017,"Provincial Health Services Authority","All Facilities","Urinary System",161,363,14,40.7
"6574",2017,"Provincial Health Services Authority","B.C. Cancer Agency","All Procedures",49,651,2.6,6.1
"6575",2017,"Provincial Health Services Authority","B.C. Cancer Agency","Cardiovascular System",0,5,NA,NA
"6576",2017,"Provincial Health Services Authority","B.C. Cancer Agency","Ear, Nose, and Throat System",5,5,NA,NA
"6577",2017,"Provincial Health Services Authority","B.C. Cancer Agency","Female Reproductive System",26,253,3.2,7.675
"6578",2017,"Provincial Health Services Authority","B.C. Cancer Agency","General Procedures (Multiple Systems/Non-Specific)",23,269,1.93333333333333,5.23333333333333
"6579",2017,"Provincial Health Services Authority","B.C. Cancer Agency","Skin and Soft Tissue System",21,125,2,4.66666666666667
"6580",2017,"Provincial Health Services Authority","B.C. Children'S Hospital","All Procedures",1686,5041,8.7,31.9
"6581",2017,"Provincial Health Services Authority","B.C. Children'S Hospital","Cardiovascular System",13,108,3.7,14.7
"6582",2017,"Provincial Health Services Authority","B.C. Children'S Hospital","Digestive System",125,359,3.92857142857143,14.0428571428571
"6583",2017,"Provincial Health Services Authority","B.C. Children'S Hospital","Ear, Nose, and Throat System",368,1732,8.4625,28.3
"6584",2017,"Provincial Health Services Authority","B.C. Children'S Hospital","Endocrine System",0,7,1,4.2
"6585",2017,"Provincial Health Services Authority","B.C. Children'S Hospital","Eye and Vision System",250,532,8.95,24.8
"6586",2017,"Provincial Health Services Authority","B.C. Children'S Hospital","Female Reproductive System",0,10,NA,NA
"6587",2017,"Provincial Health Services Authority","B.C. Children'S Hospital","General Procedures (Multiple Systems/Non-Specific)",91,301,3.525,21.35
"6588",2017,"Provincial Health Services Authority","B.C. Children'S Hospital","Male Reproductive System",179,321,22.35,40.95
"6589",2017,"Provincial Health Services Authority","B.C. Children'S Hospital","Musculoskeletal System",380,821,5.21,32.14
"6590",2017,"Provincial Health Services Authority","B.C. Children'S Hospital","Nervous System",20,86,3.16666666666667,7.83333333333333
"6591",2017,"Provincial Health Services Authority","B.C. Children'S Hospital","Respiratory System",5,16,0.7,7.6
"6592",2017,"Provincial Health Services Authority","B.C. Children'S Hospital","Skin and Soft Tissue System",145,432,6.46,23.02
"6593",2017,"Provincial Health Services Authority","B.C. Children'S Hospital","Urinary System",161,361,14.1,40.9
"6594",2017,"Provincial Health Services Authority","B.C. Women'S Hospital","All Procedures",401,2499,2.4,13.6
"6595",2017,"Provincial Health Services Authority","B.C. Women'S Hospital","Digestive System",17,36,10.4,20.9
"6596",2017,"Provincial Health Services Authority","B.C. Women'S Hospital","Female Reproductive System",360,2123,6,17.06
"6597",2017,"Provincial Health Services Authority","B.C. Women'S Hospital","General Procedures (Multiple Systems/Non-Specific)",23,255,0.7,9.1
"6598",2017,"Provincial Health Services Authority","B.C. Women'S Hospital","Skin and Soft Tissue System",15,91,4.8,11.6
"6599",2017,"Provincial Health Services Authority","B.C. Women'S Hospital","Urinary System",0,5,NA,NA
"6600",2017,"Vancouver Coastal","All Facilities","All Procedures",22164,59984,6.7,29.6
"6601",2017,"Vancouver Coastal","All Facilities","Cardiovascular System",620,1195,9.22,24.44
"6602",2017,"Vancouver Coastal","All Facilities","Digestive System",2379,5863,6.39333333333333,25.1666666666667
"6603",2017,"Vancouver Coastal","All Facilities","Ear, Nose, and Throat System",1958,3217,7.59,30.14
"6604",2017,"Vancouver Coastal","All Facilities","Endocrine System",188,454,9.7,58.2
"6605",2017,"Vancouver Coastal","All Facilities","Eye and Vision System",6786,21590,5.46666666666667,20.9666666666667
"6606",2017,"Vancouver Coastal","All Facilities","Female Reproductive System",1463,4997,5.75,19.55
"6607",2017,"Vancouver Coastal","All Facilities","General Procedures (Multiple Systems/Non-Specific)",545,2179,4.2,18.7
"6608",2017,"Vancouver Coastal","All Facilities","Male Reproductive System",538,1534,8.8,32.8666666666667
"6609",2017,"Vancouver Coastal","All Facilities","Musculoskeletal System",5160,10107,6.90625,30.775
"6610",2017,"Vancouver Coastal","All Facilities","Nervous System",207,692,4.4,21.95
"6611",2017,"Vancouver Coastal","All Facilities","Respiratory System",53,431,2.73333333333333,8
"6612",2017,"Vancouver Coastal","All Facilities","Skin and Soft Tissue System",1456,4312,7.76,29.49
"6613",2017,"Vancouver Coastal","All Facilities","Urinary System",829,3413,4.53333333333333,15.5666666666667
"6614",2017,"Vancouver Coastal","Lions Gate Hospital","All Procedures",4030,9084,7.4,31
"6615",2017,"Vancouver Coastal","Lions Gate Hospital","Cardiovascular System",0,15,NA,NA
"6616",2017,"Vancouver Coastal","Lions Gate Hospital","Digestive System",447,952,7.48571428571429,25.3571428571429
"6617",2017,"Vancouver Coastal","Lions Gate Hospital","Ear, Nose, and Throat System",651,450,13.525,30.325
"6618",2017,"Vancouver Coastal","Lions Gate Hospital","Endocrine System",13,37,4,11.3
"6619",2017,"Vancouver Coastal","Lions Gate Hospital","Eye and Vision System",1277,3142,7.7,24.2
"6620",2017,"Vancouver Coastal","Lions Gate Hospital","Female Reproductive System",284,952,5.725,27.475
"6621",2017,"Vancouver Coastal","Lions Gate Hospital","General Procedures (Multiple Systems/Non-Specific)",35,162,4.23333333333333,17.6333333333333
"6622",2017,"Vancouver Coastal","Lions Gate Hospital","Male Reproductive System",114,172,8.5,22.9333333333333
"6623",2017,"Vancouver Coastal","Lions Gate Hospital","Musculoskeletal System",891,2191,6.7,21.4307692307692
"6624",2017,"Vancouver Coastal","Lions Gate Hospital","Nervous System",27,116,3.03333333333333,11
"6625",2017,"Vancouver Coastal","Lions Gate Hospital","Skin and Soft Tissue System",203,451,5.27142857142857,22.3142857142857
"6626",2017,"Vancouver Coastal","Lions Gate Hospital","Urinary System",130,485,4.06666666666667,12.3333333333333
"6627",2017,"Vancouver Coastal","Mount Saint Joseph Hospital","All Procedures",2729,12860,4.6,18
"6628",2017,"Vancouver Coastal","Mount Saint Joseph Hospital","Digestive System",339,1023,13.5875,28.7375
"6629",2017,"Vancouver Coastal","Mount Saint Joseph Hospital","Ear, Nose, and Throat System",151,355,5.25,16.35
"6630",2017,"Vancouver Coastal","Mount Saint Joseph Hospital","Endocrine System",8,54,4.4,24.3
"6631",2017,"Vancouver Coastal","Mount Saint Joseph Hospital","Eye and Vision System",1631,8998,3.06666666666667,15.2
"6632",2017,"Vancouver Coastal","Mount Saint Joseph Hospital","Female Reproductive System",56,81,3.9,8.1
"6633",2017,"Vancouver Coastal","Mount Saint Joseph Hospital","General Procedures (Multiple Systems/Non-Specific)",61,276,5.03333333333333,20.4
"6634",2017,"Vancouver Coastal","Mount Saint Joseph Hospital","Male Reproductive System",42,170,11.8333333333333,34.8333333333333
"6635",2017,"Vancouver Coastal","Mount Saint Joseph Hospital","Musculoskeletal System",39,73,3.56,22.88
"6636",2017,"Vancouver Coastal","Mount Saint Joseph Hospital","Nervous System",14,37,13,26.2
"6637",2017,"Vancouver Coastal","Mount Saint Joseph Hospital","Skin and Soft Tissue System",336,1370,13.1222222222222,39.8777777777778
"6638",2017,"Vancouver Coastal","Mount Saint Joseph Hospital","Urinary System",87,442,3.73333333333333,9.76666666666667
"6639",2017,"Vancouver Coastal","Powell River General Hospital","All Procedures",234,1105,11.8,25.1
"6640",2017,"Vancouver Coastal","Powell River General Hospital","Cardiovascular System",0,20,3.05,5.75
"6641",2017,"Vancouver Coastal","Powell River General Hospital","Digestive System",18,197,6.225,11.05
"6642",2017,"Vancouver Coastal","Powell River General Hospital","Ear, Nose, and Throat System",24,88,8.6,31.6
"6643",2017,"Vancouver Coastal","Powell River General Hospital","Eye and Vision System",175,545,15.05,20.85
"6644",2017,"Vancouver Coastal","Powell River General Hospital","Female Reproductive System",21,113,7.3,17.8
"6645",2017,"Vancouver Coastal","Powell River General Hospital","General Procedures (Multiple Systems/Non-Specific)",15,80,4.16666666666667,12.0333333333333
"6646",2017,"Vancouver Coastal","Powell River General Hospital","Male Reproductive System",5,5,NA,NA
"6647",2017,"Vancouver Coastal","Powell River General Hospital","Musculoskeletal System",10,20,4.45,7.4
"6648",2017,"Vancouver Coastal","Powell River General Hospital","Nervous System",0,5,NA,NA
"6649",2017,"Vancouver Coastal","Powell River General Hospital","Skin and Soft Tissue System",5,51,2.85,5.65
"6650",2017,"Vancouver Coastal","Powell River General Hospital","Urinary System",5,17,5,14.5
"6651",2017,"Vancouver Coastal","Richmond Hospital","All Procedures",2561,6496,8.1,30.9
"6652",2017,"Vancouver Coastal","Richmond Hospital","Cardiovascular System",87,135,6.94,14.56
"6653",2017,"Vancouver Coastal","Richmond Hospital","Digestive System",495,1146,9.74285714285714,22.8714285714286
"6654",2017,"Vancouver Coastal","Richmond Hospital","Ear, Nose, and Throat System",150,531,10.2142857142857,26.7428571428571
"6655",2017,"Vancouver Coastal","Richmond Hospital","Endocrine System",5,7,10,20.4
"6656",2017,"Vancouver Coastal","Richmond Hospital","Eye and Vision System",422,993,12.8,24.75
"6657",2017,"Vancouver Coastal","Richmond Hospital","Female Reproductive System",161,791,4.58333333333333,11.9166666666667
"6658",2017,"Vancouver Coastal","Richmond Hospital","General Procedures (Multiple Systems/Non-Specific)",25,84,3.7,17.85
"6659",2017,"Vancouver Coastal","Richmond Hospital","Male Reproductive System",110,285,6.85,21.15
"6660",2017,"Vancouver Coastal","Richmond Hospital","Musculoskeletal System",802,1524,9.76363636363636,27.7272727272727
"6661",2017,"Vancouver Coastal","Richmond Hospital","Nervous System",5,21,2.7,24.4
"6662",2017,"Vancouver Coastal","Richmond Hospital","Skin and Soft Tissue System",211,527,6.2875,18.9
"6663",2017,"Vancouver Coastal","Richmond Hospital","Urinary System",134,475,4.7,17.2
"6664",2017,"Vancouver Coastal","Sechelt Hospital","All Procedures",835,1214,18,47.7
"6665",2017,"Vancouver Coastal","Sechelt Hospital","Digestive System",34,107,7.55,14.95
"6666",2017,"Vancouver Coastal","Sechelt Hospital","Ear, Nose, and Throat System",5,35,3,9.3
"6667",2017,"Vancouver Coastal","Sechelt Hospital","Eye and Vision System",747,825,30.9,48.9
"6668",2017,"Vancouver Coastal","Sechelt Hospital","Female Reproductive System",15,110,5.76666666666667,9.5
"6669",2017,"Vancouver Coastal","Sechelt Hospital","General Procedures (Multiple Systems/Non-Specific)",5,19,3.35,4.8
"6670",2017,"Vancouver Coastal","Sechelt Hospital","Male Reproductive System",13,25,7.4,27.75
"6671",2017,"Vancouver Coastal","Sechelt Hospital","Musculoskeletal System",21,32,9.4,18.7
"6672",2017,"Vancouver Coastal","Sechelt Hospital","Skin and Soft Tissue System",5,25,3.5,9.6
"6673",2017,"Vancouver Coastal","Sechelt Hospital","Urinary System",21,60,3.3,4.25
"6674",2017,"Vancouver Coastal","Squamish General Hospital","All Procedures",418,1270,4,22.4
"6675",2017,"Vancouver Coastal","Squamish General Hospital","Digestive System",104,308,7.55,23.75
"6676",2017,"Vancouver Coastal","Squamish General Hospital","Ear, Nose, and Throat System",60,189,11.575,25.225
"6677",2017,"Vancouver Coastal","Squamish General Hospital","Eye and Vision System",5,5,NA,NA
"6678",2017,"Vancouver Coastal","Squamish General Hospital","Female Reproductive System",26,207,3.475,12.9
"6679",2017,"Vancouver Coastal","Squamish General Hospital","General Procedures (Multiple Systems/Non-Specific)",22,28,0.7,5.8
"6680",2017,"Vancouver Coastal","Squamish General Hospital","Male Reproductive System",7,18,10.25,13.65
"6681",2017,"Vancouver Coastal","Squamish General Hospital","Musculoskeletal System",169,427,2.325,12.0875
"6682",2017,"Vancouver Coastal","Squamish General Hospital","Nervous System",0,5,NA,NA
"6683",2017,"Vancouver Coastal","Squamish General Hospital","Skin and Soft Tissue System",48,116,4.075,17.575
"6684",2017,"Vancouver Coastal","Squamish General Hospital","Urinary System",11,25,4.95,12.35
"6685",2017,"Vancouver Coastal","St. Paul'S Hospital","All Procedures",3047,6469,7.9,41.4
"6686",2017,"Vancouver Coastal","St. Paul'S Hospital","Cardiovascular System",326,441,13.74,24.44
"6687",2017,"Vancouver Coastal","St. Paul'S Hospital","Digestive System",297,714,7.9,23.8333333333333
"6688",2017,"Vancouver Coastal","St. Paul'S Hospital","Ear, Nose, and Throat System",472,698,16.1714285714286,42.6
"6689",2017,"Vancouver Coastal","St. Paul'S Hospital","Endocrine System",52,178,14.6,46.5
"6690",2017,"Vancouver Coastal","St. Paul'S Hospital","Eye and Vision System",5,5,NA,NA
"6691",2017,"Vancouver Coastal","St. Paul'S Hospital","Female Reproductive System",514,1384,13.175,36.6
"6692",2017,"Vancouver Coastal","St. Paul'S Hospital","General Procedures (Multiple Systems/Non-Specific)",115,376,4.83333333333333,23.4666666666667
"6693",2017,"Vancouver Coastal","St. Paul'S Hospital","Male Reproductive System",23,113,7.35,21.05
"6694",2017,"Vancouver Coastal","St. Paul'S Hospital","Musculoskeletal System",1069,1683,6.86363636363636,33.6181818181818
"6695",2017,"Vancouver Coastal","St. Paul'S Hospital","Nervous System",24,37,10.6,45.5
"6696",2017,"Vancouver Coastal","St. Paul'S Hospital","Respiratory System",0,10,NA,NA
"6697",2017,"Vancouver Coastal","St. Paul'S Hospital","Skin and Soft Tissue System",92,334,18.2714285714286,34.9857142857143
"6698",2017,"Vancouver Coastal","St. Paul'S Hospital","Urinary System",98,538,6.36666666666667,17.4666666666667
"6699",2017,"Vancouver Coastal","Ubc Health Sciences Centre","All Procedures",4336,9847,6.9,29.7
"6700",2017,"Vancouver Coastal","Ubc Health Sciences Centre","Cardiovascular System",148,180,11.75,46.25
"6701",2017,"Vancouver Coastal","Ubc Health Sciences Centre","Digestive System",521,1003,9.22,30.13
"6702",2017,"Vancouver Coastal","Ubc Health Sciences Centre","Ear, Nose, and Throat System",416,756,7.6,26.1222222222222
"6703",2017,"Vancouver Coastal","Ubc Health Sciences Centre","Endocrine System",6,27,9.1,60.1
"6704",2017,"Vancouver Coastal","Ubc Health Sciences Centre","Eye and Vision System",250,1481,5.3,16.0333333333333
"6705",2017,"Vancouver Coastal","Ubc Health Sciences Centre","Female Reproductive System",347,879,6.35,21.9
"6706",2017,"Vancouver Coastal","Ubc Health Sciences Centre","General Procedures (Multiple Systems/Non-Specific)",137,392,6.13333333333333,22.2333333333333
"6707",2017,"Vancouver Coastal","Ubc Health Sciences Centre","Male Reproductive System",157,452,9.36666666666667,29.9666666666667
"6708",2017,"Vancouver Coastal","Ubc Health Sciences Centre","Musculoskeletal System",1811,3358,7.07142857142857,23.9428571428571
"6709",2017,"Vancouver Coastal","Ubc Health Sciences Centre","Nervous System",53,87,11.35,52.15
"6710",2017,"Vancouver Coastal","Ubc Health Sciences Centre","Skin and Soft Tissue System",425,796,6.7375,29.0375
"6711",2017,"Vancouver Coastal","Ubc Health Sciences Centre","Urinary System",119,462,5.3,17.3
"6712",2017,"Vancouver Coastal","Vancouver General Hospital","All Procedures",3974,11639,7.1,29.1
"6713",2017,"Vancouver Coastal","Vancouver General Hospital","Cardiovascular System",69,408,2.56,12.56
"6714",2017,"Vancouver Coastal","Vancouver General Hospital","Digestive System",207,508,4.78888888888889,23.5
"6715",2017,"Vancouver Coastal","Vancouver General Hospital","Ear, Nose, and Throat System",83,157,8,34.6166666666667
"6716",2017,"Vancouver Coastal","Vancouver General Hospital","Endocrine System",106,151,13,69
"6717",2017,"Vancouver Coastal","Vancouver General Hospital","Eye and Vision System",2298,5605,7.5,22.8
"6718",2017,"Vancouver Coastal","Vancouver General Hospital","Female Reproductive System",72,508,3.5,8.13333333333333
"6719",2017,"Vancouver Coastal","Vancouver General Hospital","General Procedures (Multiple Systems/Non-Specific)",161,786,3.3,11.7666666666667
"6720",2017,"Vancouver Coastal","Vancouver General Hospital","Male Reproductive System",85,303,4.6,16.7
"6721",2017,"Vancouver Coastal","Vancouver General Hospital","Musculoskeletal System",404,837,10.38,47.4
